"sam1","sam2","n1","n2","coph","dna","ess"
14598139,12662246,18027,129,3500,0.231348250431111,0.0262147136207938
4780213,16089585,177180,56662,1700,0.924174042708506,0.0153725653608325
11131175,1064159,14005,36097,3300,1.94222724085367,0.0243770134648487
999429,9843072,36097,15068,8400,0.134194122270755,0.00798149197236719
4196388,6867941,55866,19280,2300,1.91606666266192,0.00245275946415791
14338359,7595470,285456,137811,7600,1.592651363255,0.00490048882457361
11539722,5383143,229514,14005,2700,1.95612373767353,0.00560950501377711
302137,9136281,24962,123943,7600,1.78664284034435,0.0152177465547609
13861368,1472477,27153,30236,3000,1.87180798575929,0.00590375777877028
15702582,11251091,22301,119653,2100,0.778375420071136,0.0160450506780708
4590248,5956181,22301,86376,900,0.299648920459171,0.0107602743843738
2577362,10583676,36097,68909,2800,0.552707437422261,0.0125217907981524
16285091,10933360,440822,120968,17116.6666666667,1.99218818284641,0.00661775079365468
7117912,1963164,19280,36097,2300,1.01473524213259,0.00670177790704607
13557773,14207097,22301,332282,700,0.00147299904444043,0
79441,11537221,4401,385653,9600,0.495328731482691,0.0163401611412287
10870043,16031121,91675,19280,5200,1.34112060853219,0.0163002707210638
6677056,15826650,103152,19280,2300,0.0640522009616729,0.0187551404578828
11529405,8575430,292501,94933,2800,1.76887566660891,0.0195426359475093
7585792,15585531,137811,19280,5700,1.88317365067807,0.00537269368986937
15218506,623347,44116,32987,700,1.83320918147528,0.00650628545933374
1911751,16688061,36097,409388,2000,0.423091513689284,0.0182931828120487
7188080,9097558,76,29054,3300,1.51566619076763,0.0378837894343084
1201557,7573828,30811,14005,4000,0.530637968615302,0.00566432096826097
4189117,8825119,55866,122782,400,0.730629207765714,0.00225587554837114
5873020,10904251,81704,348733,3000,1.13032289463665,0.0306046365661264
15721395,13934095,19280,16376,500,0.11945640360989,0.0205163808644691
14577537,13366513,22301,19280,1400,0.0317488507962012,0.0245520804371837
12244441,8034769,119653,11538,4000,0.00012090534124809,0.0101038313411669
5090957,7913191,94058,26059,500,1.43456679266405,0.00917917730276541
3128058,8413781,406737,115415,8900,0.0752769900581128,0.00655618836913097
9957242,15287390,13762,14005,4800,0.0254604181559336,0.0149260046111788
12817462,7551805,129,30910,2200,0.0743967297808423,0.0044588807071112
1376965,1048928,149,36097,4500,1.75275289291982,0.0168758835213531
10264624,16735728,296254,326744,14800,0.0965917506162544,0.0151475758678116
4049970,3480152,22301,177180,1600,0.509843065559846,0.00306428796284619
1951561,15076553,36097,260801,700,0.175414691133957,0.00336782770020705
12966875,10024614,363492,78414,2300,0.463464577718594,0.0104044483050916
11697080,13156403,348555,24962,2400,0.580003617168635,0.00870809313439946
7717298,10199535,94933,216666,1400,0.538004770148215,0.007789713565724
8303654,13598454,22301,22301,0,1.63565720139294,0.0193881555118056
7053389,5995383,26059,86376,700,0.235050110234399,0.0088091158104967
10034321,13177451,121333,86376,12700,0.12848678937432,0.00924126351946575
1784267,11830440,22301,119653,2100,1.15274484119023,0.0213015425364709
7733176,13653619,34708,22301,700,1.35987206822624,0.00461211145389162
14829429,4893437,283124,32987,800,1.27274079440042,0.016507645476646
11881528,4773811,243585,177180,3500,1.9260183489907,0.0242750669322322
2848294,2063816,36097,32021,200,0.0104729112280089,0.00384207592958064
12089210,13771396,80705,375214,7000,1.08010389309772,0.00420238913795279
16192388,16233697,449724,22301,900,0.0987884319051979,0.00109504251470149
2599218,4990276,36097,32987,1000,0.919333440317992,0.0104158314845254
3543760,1869519,37773,36097,800,0.0509464901375652,0.00745270931490394
14268524,211764,12855,57259,3600,0.14841436321726,0.0123087649853406
4542441,2867662,29790,36097,800,0.712257691628607,0.00779898499719422
12423050,12564818,370660,374655,3200,0.000731580107693142,0.000838941854587327
13005669,2207169,363492,32021,2800,1.08071481498525,0.0193314428239814
3894928,4291746,21202,33878,4900,0.0295396740918694,0.000794662517787592
5047244,15627427,11538,11538,0,0.311209868407454,0.0128237343818984
4166295,10347555,55866,14643,8100,1.16286585590538,0.00802405885838264
7352825,12226457,129,348733,5000,1.19370377030959,0.0145727157752842
13179493,4317366,86376,32987,1200,1.19884340717454,0.0144154597177998
642891,11309737,29790,56868,2400,1.87761573348025,0.029034636150675
3624836,13383250,80512,21458,1000,0.867163717308692,0.0157611747861733
9833719,8500533,16182,520586,9300,1.96331849641643,0.00852781323652418
11795493,2108721,119653,36097,3000,0.611878327219645,0.0216538740404773
14534019,509327,22301,76888,900,1.65820771207904,0.0392681196668835
5592854,13987719,32987,22301,900,0.53746383406968,0.00885588591718089
4227509,7072453,188256,103152,4300,1.12784048647907,0.0060027114005039
15012866,147492,14005,26059,2800,1.42498940769891,0.0237482882361271
5954048,4502729,86376,32987,1200,1.46718795868038,0.0138437480173919
4169476,8676650,29790,122782,200,0.681096038862645,0.00225587554837114
12308953,3529504,17428,44500,1600,1.92545853969339,0.0197696925825319
11803699,2093792,119653,36097,3000,0.611878327219645,0.0183397089608873
13551982,3242285,22301,63407,900,0.0165854870811869,0.00200668318378439
415194,16290043,19280,440822,2300,0.31409626736635,0.00788937657155397
10746057,1988050,378686,36097,3200,1.65196893127654,0.0227790910763993
2805544,3754031,22301,32987,900,0.656612069154798,0.00251803035578946
5446309,12984462,16376,363492,1800,0.190637633088454,0.0189219721520073
7520527,10302963,145744,221271,10400,1.9927111316448,0.00829604652256399
4907776,10594082,32987,129,5000,1.83859227448586,0.0240945145341542
14982136,1862748,243736,32021,1200,0.48047195199988,0.012453235019857
13899569,5078622,14005,94058,3300,0.272662114897143,0.0128237343818984
9616270,13068927,201255,286826,2300,0.902194224422756,0.019337255404375
12878454,11276705,146217,315301,10600,1.23383774699868,0.00922331584821723
12081274,9346743,91411,187714,3300,0.595646895854103,0.0159528263773193
14167301,9451019,22301,320311,14100,0.00617800901940524,0.00447401221315424
14353982,13577303,56662,326744,1600,1.69425880880425e-07,0.0212454380748437
4687719,1365804,177180,129,5700,1.1716190712109,0.0109643226007368
6030635,6171778,21597,34708,2400,0.137874305709881,0.0111695850251753
7537296,3762216,33050,239736,8200,0.93430090500709,0.0108905450752819
2192231,9712411,36097,13762,8100,0.0737632789313163,0.00784766766487877
7499102,6039143,84434,41666,3400,0.0896033747651857,0.00915470660764151
7694537,7340608,94933,94933,0,0.594825695600654,0.00219266430282772
6633993,4711191,25208,177180,4900,1.43384774933099,0.00439341805697546
1100671,992612,92382,36097,1800,0.36648459766591,0.0130003266878068
4139521,11252264,63407,119653,3000,0.711701460318571,0.0186832253480245
15244694,1435513,22301,33878,2700,1.93540453299485,0.0103466584337151
15156632,7457012,410613,45547,8000,1.96550442773649,0.0157802871533141
16665865,10664708,16376,40585,900,0.208336662191894,0.00810239029733018
14241515,1691793,202139,36097,1300,0.134918121125496,0.0060671506477219
5781192,14512842,36097,19280,2300,0.0484515995478264,0.00148763674380803
14007048,14009630,287556,246064,200,-2.22044604925031e-16,0
15048659,14420745,261462,370720,2500,0.0822180893488949,0.0196606225599154
5211231,16728239,94058,409388,2000,0.316180266825613,0.0169170078236052
11285095,2924674,119653,28852,2600,1.02965381278029,0.0183397089608873
3611122,1120802,14005,32987,3300,0.000423069324698377,0.00304251897459273
280151,7359636,47385,38739,6200,1.92223282880356,0.0179213482566394
16422128,2003904,36097,36097,0,0.0356498054358209,0.00547882408291656
2085374,340804,28852,32987,600,0.601423169014575,0.0039390812047343
11980542,1126207,72,29790,6800,0.816079556592221,0.0129216056595501
1640338,4521671,36097,32987,1000,0.355392203795205,0.0106661063497984
3969836,2881603,32987,36097,1000,0.801394656972333,0.00779898499719422
8016892,11584518,76,148653,4300,0.00994227985363239,0.00555804645169433
11949837,4627134,232567,47725,2400,1.63667934158204,0.0233522861026213
11089596,10643929,368223,56868,10400,1.65059377803203,0.00922331584821723
2053628,10970993,32140,11538,3600,1.81066137613949,0.0179649351676003
4171402,10818173,55866,348733,3000,1.9989145895276,0.028536126445374
7579338,14316975,38378,372802,6000,1.7424941787052,0.00490048882457361
12963092,15658026,363492,18027,1500,0.580429968792971,0.0169237854937335
960602,3209572,32021,41081,800,1.08734085904887,0.0133237530641136
14202405,15986383,24962,291645,800,0.0118730833706757,0.00191904948506993
8206398,9541735,149,59902,3000,1.92783623814968,0.0241314516635454
5678772,9602414,36097,181284,14400,0.0259990966740075,0.00513268556234747
476416,6820062,50408,16376,1800,0.022683169455758,0.00297710093594461
2503312,11846195,36097,1050576,3700,0.80909774354545,0.0147894978551982
10826241,14409121,285522,1350826,3700,0.574185331201153,0.0115705092147861
5416883,11546912,149,316276,4300,1.16090130271578,0.0118064987561607
1858935,12642135,116214,129,5700,1.57783144848015,0.0167343123005512
9902803,8209734,300766,51281,8100,1.9465629271544,0.0105041571839746
16701085,16769493,326744,409388,200,0,0.0024866562535939
12632303,3868312,23596,32987,3900,1.72558289684804,0.0209222192085027
16322828,8933382,283124,118936,2600,1.34169380719689,0.0208557914192159
4203441,171523,21458,26059,500,0.407439077136975,0.00699172730789299
9322651,4965775,216666,32987,1400,1.07191352161887,0.0142750783119122
579787,14149411,32987,22301,900,0.615831938541741,0.00675592266437808
6004682,3537308,86376,21458,1000,0.745486932559882,0.00404678278626081
4791719,9443843,44500,130434,2700,0.665292568020915,0.00891216895675007
11035879,14359930,348555,56662,2800,0.887736520607354,0.016002433988608
3845405,582511,32987,29790,200,0.0967009712001526,0.00461666956303597
10737841,6337207,163615,113715,8000,0.363144172911953,0.0163152840839799
2365916,13587432,52592,204361,900,0.233676809315928,0.0145239094115537
5720235,402262,32021,24962,400,0.078813687965636,0.00794618781063927
13539730,13740997,24962,276879,2200,0.0129847083669382,0.0203285013467164
4049861,6268704,22301,43162,5000,1.98580608659333,0.0114299334077363
15373116,6753689,282823,29790,600,1.55975770205654,0.00663735075219163
2008377,15637624,36097,18027,1500,0.198109658238573,0.0109592961340332
5845553,9364652,81704,255282,1600,0.0101129666103696,0.0111177637640799
11283319,7552969,119653,88836,2800,0.976213869573723,0.0218613838522301
16011623,13965716,32752,398009,1400,0.00126837555134407,0.00207263800213808
2621144,13584370,36097,19280,2300,0.311426817841587,0.0124888736497716
10175540,3840660,64900,32987,4300,1.15962081666558,0.0120585232283432
2168990,8483326,36097,84278,8000,1.98055639259186,0.00512593350251556
6308443,1541817,22301,36097,900,1.94595632535037,0.00171334885027186
4763332,14726317,44500,241251,1200,0.824042019575307,0.0204056263750519
8937323,7285277,118936,22301,2100,0.794108244809162,0.0342085913171331
1368273,6769608,18290,32987,4900,0.163054761320217,0.00961292149113202
16605870,7381296,19280,43812,3600,1.98558188481805,0.0275919925473666
873950,3109658,27383,406737,1100,0.0297093372892956,0.00750448377868984
15289918,1164721,22301,32987,900,1.16604024802005,0.0240714891399636
4835183,9483118,18027,263174,13300,0.309128336935695,0.0106222277879606
15124326,7166909,279522,44627,11800,1.99857867369821,0.00705535964035853
10655732,5477469,40585,12533,2800,1.84359234029974,0.0132779672327057
13048913,2368823,363492,52592,2800,0.94290698465097,0.0237936811893378
196048,7181936,32021,42256,6500,0.689672731054052,0.0246795701620516
5634660,7301294,32987,34708,600,0.00246556318323743,0.00352183917241689
7103556,15255173,103152,86376,1200,0.309156000584466,0.00514967597506677
5551655,9649922,109,183723,4800,1.93188774991905,0.00711071690749243
10800099,952729,286826,36097,2800,1.50054554841346,0.0190128672681539
6544250,8623207,149,24962,3900,9.85288295396458e-10,0.00225497899543814
10336353,5534293,72817,16970,7800,1.71706316017412,0.00802763176284915
8040018,10281409,54018,7623,9400,0.667123426516254,0.0197788213621586
1841178,1924315,36097,36097,0,0,2.22044604925031e-16
11684754,12512567,129,247037,4600,0.491244576978746,0.00276342590493672
1325900,2425991,27795,22301,400,0.237417585529071,0.00143651530348732
14595549,15858648,18027,243736,900,0.0715833696340701,0.0200199911032506
14954251,10042255,83864,216319,13700,0.08952325096583,0.0183572731620236
2070089,16078039,36097,70840,1200,0.503766794773122,0.00955713454739227
8420124,3433074,68578,22446,6900,0.0894960875956191,0.00718786225857226
2195964,7835884,36097,34708,800,1.58171856475986,0.0123821378917922
13218133,15459971,86376,254807,1500,0.0220134156379079,0.0241828560072641
3601976,7006076,129,122545,5000,0.0372404837812211,0.0145035286227883
9942193,6580725,242135,16,14300,1.97259154400373,0.0147653805780855
11401388,13142639,33777,70840,5500,0.0525228859629379,0.0120201354195245
16493826,12918272,19280,260883,8100,1.29979136816835,0.0190415101743515
11023637,11761313,16376,1048764,2500,0.549602032097086,0.000792950691997474
11387027,7119989,35944,24962,5300,0.0312397727951419,0.0279295665655288
6423809,6673119,16970,34708,4400,1.70162766057984,0.00363186322262343
1065068,13965168,36097,22301,900,0.273870368319847,0.00723318088615466
4615965,828118,47725,41457,3600,1.54304380891396,0.00703934422643793
629622,8322439,32987,33050,7500,0.374003496489424,0.00793910549388233
6294548,12575661,133617,307783,3000,1.64124766382148,0.0230865144317737
16707414,8358256,409388,113666,8200,1.97948477612012,0.0242072814772718
13202065,3797604,47550,32987,800,1.4115867224265,0.00738485730865823
10077413,15758299,120966,149,8200,0.14563186037079,0.0159577913761959
13325723,7015025,83864,49024,6400,1.94202122323456,0.0191135000332919
10149329,7007788,153463,122545,14100,1.98440674454185,0.00710562638329504
4349555,1924958,41081,36097,1000,0.935464119889601,0.0106788289262009
815081,595329,41457,32987,3600,0.000218785453690362,0.00959331233029426
1784767,3860542,26059,32987,500,0.18096244459826,0.00384016752166816
2434319,12307437,69339,24214,4300,1.50021535216424,0.0197172981733571
9229294,16395326,130434,36097,2700,0.0654514340308924,0.00592275421586763
7449240,13816611,28572,18027,5200,0.408847110207095,0.00476657546595904
11953721,6169278,232567,104944,2400,0.809757432497328,0.0342085913171331
13479334,6640387,49745,21458,800,0.119039157879715,0.00603539472900883
10209537,11217932,316686,119653,9000,0.643201903996191,0.0271720539741321
7423878,7487038,24804,84434,5800,1.63047104985,0.0345623995411203
12087864,3833405,76,32987,6600,1.81610374377269,0.0333857987838788
573916,15226311,19280,410613,2300,0.480410259886002,0.00877707071095635
16090878,12858261,18027,1119096,10000,1.93320308160973,0.00609241177970865
4633567,13113363,29790,1206,3900,1.54037848769263,0.0398429264590257
2868355,5686805,36097,36097,0,0.000202773290176816,0.00833107509966968
6464144,579916,55598,32987,8200,1.04213414481218,0.003248897987289
5793175,11981150,14005,72,3700,0.0322931799886736,0.00446336364091138
4102006,8067630,43104,28573,6300,0.684670988047805,0.0230820200842113
7640425,4205335,12855,16376,1800,1.02398723488003,0.00357297327983341
10966755,9363825,18027,255282,1300,1.62618676929971,0.0179721249476992
9188950,2660093,26059,36097,500,0.496656259475358,0.0119205804503544
15988121,7205958,291645,21458,600,1.26795180606575,0.00708621275513521
9209888,272826,71260,14005,3400,0.0714028596387631,0.0236777091809378
889007,12272852,27346,76,5100,0.0745337135099661,0.0155623508291479
777307,12140266,26059,56868,2100,1.99414446306946,0.0312363951335296
265167,12387460,14005,16,11200,1.95414726572515,0.0119343967394435
