"V1","V2","weight","height","size1","size1mean","size1norm"
"L21_680","L22_547","1200","6600","61396",875441.64,0.0701314595910699
"L21_800","L22_646","1200","6600","14309",875441.64,0.0163448930759108
"L21_841","L22_646","1200","6600","78236",875441.64,0.0893674648603646
"L20_1191","L21_1103","400","5400","23488",745457.793103448,0.0315081554144281
"L21_1103","L22_547","1200","6600","24085",875441.64,0.0275118282013636
"L21_1189","L22_646","1200","6600","16516",875441.64,0.0188659063555624
"L21_4348","L22_3221","1200","6600","50247",875441.64,0.0573961732046467
"L21_4401","L22_3221","1200","6600","690631",875441.64,0.788894391635289
"L21_5080","L22_3986","1200","6600","11499",875441.64,0.0131350845957019
"L21_5783","L22_4588","1200","6600","17348",875441.64,0.0198162838130478
"L20_13527","L21_12723","400","5400","10869",745457.793103448,0.0145803023330815
"L21_12723","L22_76","1200","6600","10994",875441.64,0.0125582328937426
"L21_20829","L22_76","1200","6600","27096",875441.64,0.0309512350817583
"L21_37151","L22_76","1200","6600","139265",875441.64,0.159079707471991
"L21_38024","L22_76","1200","6600","13655",875441.64,0.0155978415648586
"L21_38279","L22_34636","1200","6600","21843",875441.64,0.0249508351007841
"L20_45931","L21_43530","400","5400","11132",745457.793103448,0.0149331056741065
"L21_43530","L22_76","1200","6600","17680",875441.64,0.0201955209715636
"L21_44756","L22_76","1200","6600","21784",875441.64,0.0248834405455057
"L21_46163","L22_39109","1200","6600","17210",875441.64,0.0196586490905322
"L21_11944","L22_76","1200","6600","10620",875441.64,0.0121310199501134
"L21_37214","L22_76","1200","6600","10979",875441.64,0.0125410986847736
"L21_39570","L22_76","1200","6600","15654",875441.64,0.0178812604801389
"L22_76","L23_72","400","7000","21253259",1726335.92307692,12.3111954723849
"L22_99","L23_91","400","7000","15625",1726335.92307692,0.00905096151399716
"L22_332","L23_307","400","7000","20760",1726335.92307692,0.0120254695059572
"L22_400","L23_370","400","7000","16746",1726335.92307692,0.00970031369685738
"L22_499","L23_467","400","7000","44947",1726335.92307692,0.0260360682988564
"L22_547","L23_72","400","7000","108926",1726335.92307692,0.0630966421679139
"L22_646","L23_72","400","7000","147239",1726335.92307692,0.0852898894310034
"L22_3221","L23_2993","400","7000","750414",1726335.92307692,0.434685966948139
"L22_3986","L23_3720","400","7000","11499",1726335.92307692,0.00666092841276502
"L22_4588","L23_2993","400","7000","17352",1726335.92307692,0.0100513461882162
"L22_34636","L23_33864","400","7000","21963",1726335.92307692,0.0127223211348429
"L22_39109","L23_38206","400","7000","20300",1726335.92307692,0.0117590091989851
"L22_868","L23_72","400","7000","13337",1726335.92307692,0.00772561111757953
"L23_72","L24_68","500","7500","21628899",2052852.27272727,10.5360231163957
"L23_91","L24_83","500","7500","15695",2052852.27272727,0.00764546003066687
"L23_307","L24_279","500","7500","20767",2052852.27272727,0.0101161687452602
"L23_370","L24_319","500","7500","16843",2052852.27272727,0.00820468195581536
"L23_467","L24_68","500","7500","45022",2052852.27272727,0.0219314368589158
"L23_2993","L24_68","500","7500","775622",2052852.27272727,0.377826505250455
"L23_3720","L24_3440","500","7500","11499",2052852.27272727,0.00560147466662238
"L23_33864","L24_33098","500","7500","22100",2052852.27272727,0.0107655091862209
"L23_38206","L24_68","500","7500","21729",2052852.27272727,0.0105847850274839
"L24_68","L25_16","7000","14500","22582885",2836881.25,7.96046186282912
"L24_83","L25_32","7000","14500","15725",2836881.25,0.00554305894897786
"L24_279","L25_16","7000","14500","22250",2836881.25,0.00784311997550127
"L24_319","L25_16","7000","14500","17098",2836881.25,0.00602704113892677
"L24_3440","L25_2079","7000","14500","11499",2836881.25,0.00405339490329389
"L24_33098","L25_16","7000","14500","22280",2836881.25,0.00785369496872666
"L23_38202","L24_37313","500","7500","13039",2052852.27272727,0.00635165041987036
"L24_37313","L25_16","7000","14500","13131",2836881.25,0.00462867453475538
"L23_38503","L24_37580","500","7500","10160",2052852.27272727,0.00494921146298664
"L24_37580","L25_16","7000","14500","10182",2836881.25,0.00358915270069905
"L10_112582","L26_","604.166666666667","15104.1666666667","10739",88034.454308094,0.121986330061373
"L10_123171","L26_","604.166666666667","15104.1666666667","11170",88034.454308094,0.126882140495906
"L10_123671","L26_","604.166666666667","15104.1666666667","12748",88034.454308094,0.144806940648327
"L10_12773","L26_","604.166666666667","15104.1666666667","10226",88034.454308094,0.116159066133495
"L10_156308","L26_","604.166666666667","15104.1666666667","11311",88034.454308094,0.128483786136902
"L10_1616","L26_","604.166666666667","15104.1666666667","10737",88034.454308094,0.121963611683486
"L10_21875","L26_","604.166666666667","15104.1666666667","10067",88034.454308094,0.114352955091521
"L10_22258","L26_","604.166666666667","15104.1666666667","13439",88034.454308094,0.1526561402081
"L10_27346","L26_","604.166666666667","15104.1666666667","18769",88034.454308094,0.213200617275529
"L10_39621","L26_","604.166666666667","15104.1666666667","10632",88034.454308094,0.120770896844447
"L10_40446","L26_","604.166666666667","15104.1666666667","12358",88034.454308094,0.140376856960466
"L10_4171","L26_","604.166666666667","15104.1666666667","10760",88034.454308094,0.122224873029181
"L10_4194","L26_","604.166666666667","15104.1666666667","15097",88034.454308094,0.17148967547598
"L10_46159","L26_","604.166666666667","15104.1666666667","11728",88034.454308094,0.13322056792623
"L10_46604","L26_","604.166666666667","15104.1666666667","11237",88034.454308094,0.127643206155103
"L10_59799","L26_","604.166666666667","15104.1666666667","14237",88034.454308094,0.1617207729848
"L10_60275","L26_","604.166666666667","15104.1666666667","14275",88034.454308094,0.162152422164643
"L10_66929","L26_","604.166666666667","15104.1666666667","10518",88034.454308094,0.119475949304918
"L10_79903","L26_","604.166666666667","15104.1666666667","15158",88034.454308094,0.172182586001517
"L10_80500","L26_","604.166666666667","15104.1666666667","10914",88034.454308094,0.123974188126439
"L10_81227","L26_","604.166666666667","15104.1666666667","14198",88034.454308094,0.161277764616014
"L10_81339","L26_","604.166666666667","15104.1666666667","45176",88034.454308094,0.513162719699467
"L10_82307","L26_","604.166666666667","15104.1666666667","10310",88034.454308094,0.117113238004726
"L10_84760","L26_","604.166666666667","15104.1666666667","10031",88034.454308094,0.113944024289564
"L10_85549","L26_","604.166666666667","15104.1666666667","11573",88034.454308094,0.131459893640029
"L10_88005","L26_","604.166666666667","15104.1666666667","12602",88034.454308094,0.143148499062615
"L10_88862","L26_","604.166666666667","15104.1666666667","11894",88034.454308094,0.135106193290806
"L11_104819","L26_","604.166666666667","15104.1666666667","13345",88034.454308094,0.151588376447437
"L11_120968","L26_","604.166666666667","15104.1666666667","11345",88034.454308094,0.128869998560972
"L11_135470","L26_","604.166666666667","15104.1666666667","10171",88034.454308094,0.115534310741617
"L11_135481","L26_","604.166666666667","15104.1666666667","11160",88034.454308094,0.126768548606474
"L11_19265","L26_","604.166666666667","15104.1666666667","10266",88034.454308094,0.116613433691224
"L11_59787","L26_","604.166666666667","15104.1666666667","10577",88034.454308094,0.120146141452569
"L11_71723","L26_","604.166666666667","15104.1666666667","11540",88034.454308094,0.131085040404902
"L11_77406","L26_","604.166666666667","15104.1666666667","13571",88034.454308094,0.154155553148607
"L12_111035","L26_","604.166666666667","15104.1666666667","11376",88034.454308094,0.129222133418212
"L12_11538","L26_","604.166666666667","15104.1666666667","11819",88034.454308094,0.134254254120064
"L12_124442","L26_","604.166666666667","15104.1666666667","10286",88034.454308094,0.116840617470089
"L12_124450","L26_","604.166666666667","15104.1666666667","11727",88034.454308094,0.133209208737286
"L12_18103","L26_","604.166666666667","15104.1666666667","10349",88034.454308094,0.117556246373512
"L12_19937","L26_","604.166666666667","15104.1666666667","11047",88034.454308094,0.125484960255888
"L12_36031","L26_","604.166666666667","15104.1666666667","11167",88034.454308094,0.126848062929076
"L12_54071","L26_","604.166666666667","15104.1666666667","21914",88034.454308094,0.248925266501995
"L12_55869","L26_","604.166666666667","15104.1666666667","11167",88034.454308094,0.126848062929076
"L12_59722","L26_","604.166666666667","15104.1666666667","10983",88034.454308094,0.124757972163522
"L12_66218","L26_","604.166666666667","15104.1666666667","13413",88034.454308094,0.152360801295576
"L12_71501","L26_","604.166666666667","15104.1666666667","21029",88034.454308094,0.238872384287234
"L12_71970","L26_","604.166666666667","15104.1666666667","26356",88034.454308094,0.299382783787833
"L12_72617","L26_","604.166666666667","15104.1666666667","10400",88034.454308094,0.118135565009617
"L12_74648","L26_","604.166666666667","15104.1666666667","11767",88034.454308094,0.133663576295016
"L12_78061","L26_","604.166666666667","15104.1666666667","22311",88034.454308094,0.253434864512458
"L12_96302","L26_","604.166666666667","15104.1666666667","13618",88034.454308094,0.154689435028939
"L13_120132","L26_","604.166666666667","15104.1666666667","75655",88034.454308094,0.859379439500248
"L13_120966","L26_","604.166666666667","15104.1666666667","188348",88034.454308094,2.13948051907994
"L13_12110","L26_","604.166666666667","15104.1666666667","18380",88034.454308094,0.208781892776612
"L13_121333","L26_","604.166666666667","15104.1666666667","247890",88034.454308094,2.81582934713788
"L13_121979","L26_","604.166666666667","15104.1666666667","13721",88034.454308094,0.155859431490092
"L13_12774","L26_","604.166666666667","15104.1666666667","17368",88034.454308094,0.19728639356606
"L13_135933","L26_","604.166666666667","15104.1666666667","10287",88034.454308094,0.116851976659032
"L13_137449","L26_","604.166666666667","15104.1666666667","172704",88034.454308094,1.96177736725201
"L13_155369","L26_","604.166666666667","15104.1666666667","48509",88034.454308094,0.551022896447261
"L13_161372","L26_","604.166666666667","15104.1666666667","68274",88034.454308094,0.77553726591025
"L13_163286","L26_","604.166666666667","15104.1666666667","14369",88034.454308094,0.163220185925306
"L13_168244","L26_","604.166666666667","15104.1666666667","62965",88034.454308094,0.715231331810629
"L13_19409","L26_","604.166666666667","15104.1666666667","758505",88034.454308094,8.6160016093865
"L13_24214","L26_","604.166666666667","15104.1666666667","1666912",88034.454308094,18.9347683597414
"L13_29362","L26_","604.166666666667","15104.1666666667","25143",88034.454308094,0.285604087599692
"L13_40408","L26_","604.166666666667","15104.1666666667","21227",88034.454308094,0.241121503697994
"L13_43162","L26_","604.166666666667","15104.1666666667","124313",88034.454308094,1.41209485510005
"L13_45062","L26_","604.166666666667","15104.1666666667","15319",88034.454308094,0.174011415421377
"L13_51922","L26_","604.166666666667","15104.1666666667","335878",88034.454308094,3.81530166387502
"L13_54205","L26_","604.166666666667","15104.1666666667","15007",88034.454308094,0.170467348471089
"L13_64900","L26_","604.166666666667","15104.1666666667","252072",88034.454308094,2.86333347529848
"L13_65892","L26_","604.166666666667","15104.1666666667","39628",88034.454308094,0.450141939442414
"L13_71260","L26_","604.166666666667","15104.1666666667","18734",88034.454308094,0.212803045662516
"L13_92437","L26_","604.166666666667","15104.1666666667","36310",88034.454308094,0.412452150528769
"L13_93432","L26_","604.166666666667","15104.1666666667","12890",88034.454308094,0.146419945478266
"L13_95921","L26_","604.166666666667","15104.1666666667","10027",88034.454308094,0.113898587533791
"L14_103295","L26_","604.166666666667","15104.1666666667","13982",88034.454308094,0.158824179804276
"L14_1090","L26_","604.166666666667","15104.1666666667","12712",88034.454308094,0.14439800984637
"L14_1182","L26_","604.166666666667","15104.1666666667","12754",88034.454308094,0.144875095781986
"L14_15541","L26_","604.166666666667","15104.1666666667","13332",88034.454308094,0.151440706991174
"L14_17288","L26_","604.166666666667","15104.1666666667","15050",88034.454308094,0.170955793595648
"L14_1923","L26_","604.166666666667","15104.1666666667","12301",88034.454308094,0.139729383190702
"L14_23596","L26_","604.166666666667","15104.1666666667","23422",88034.454308094,0.266054923428389
"L14_27128","L26_","604.166666666667","15104.1666666667","11771",88034.454308094,0.133709013050789
"L14_28572","L26_","604.166666666667","15104.1666666667","23305",88034.454308094,0.264725898322031
"L14_28573","L26_","604.166666666667","15104.1666666667","11728",88034.454308094,0.13322056792623
"L14_2993","L26_","604.166666666667","15104.1666666667","19077",88034.454308094,0.216699247470045
"L14_39244","L26_","604.166666666667","15104.1666666667","12353",88034.454308094,0.14032006101575
"L14_42256","L26_","604.166666666667","15104.1666666667","12471",88034.454308094,0.141660445311051
"L14_42289","L26_","604.166666666667","15104.1666666667","11397",88034.454308094,0.12946067638602
"L14_46692","L26_","604.166666666667","15104.1666666667","12809",88034.454308094,0.145499851173864
"L14_46769","L26_","604.166666666667","15104.1666666667","12180",88034.454308094,0.138354921328571
"L14_46903","L26_","604.166666666667","15104.1666666667","14233",88034.454308094,0.161675336229027
"L14_51956","L26_","604.166666666667","15104.1666666667","36296",88034.454308094,0.412293121883564
"L14_55513","L26_","604.166666666667","15104.1666666667","15984",88034.454308094,0.181565276068627
"L14_59972","L26_","604.166666666667","15104.1666666667","63669",88034.454308094,0.723228200826664
"L14_59976","L26_","604.166666666667","15104.1666666667","20472",88034.454308094,0.232545316045854
"L14_60442","L26_","604.166666666667","15104.1666666667","11780",88034.454308094,0.133811245751278
"L14_60768","L26_","604.166666666667","15104.1666666667","39787",88034.454308094,0.451948050484388
"L14_61394","L26_","604.166666666667","15104.1666666667","15954",88034.454308094,0.18122450040033
"L14_61619","L26_","604.166666666667","15104.1666666667","12441",88034.454308094,0.141319669642754
"L14_61860","L26_","604.166666666667","15104.1666666667","23567",88034.454308094,0.267702005825158
"L14_62002","L26_","604.166666666667","15104.1666666667","11652",88034.454308094,0.132357269566544
"L14_62321","L26_","604.166666666667","15104.1666666667","15365",88034.454308094,0.174533938112766
"L14_71741","L26_","604.166666666667","15104.1666666667","16042",88034.454308094,0.182224109027334
"L14_80415","L26_","604.166666666667","15104.1666666667","15816",88034.454308094,0.179656932326164
"L14_90237","L26_","604.166666666667","15104.1666666667","12600",88034.454308094,0.143125780684728
"L14_91411","L26_","604.166666666667","15104.1666666667","10454",88034.454308094,0.118748961212552
"L14_91957","L26_","604.166666666667","15104.1666666667","11603",88034.454308094,0.131800669308326
"L14_94593","L26_","604.166666666667","15104.1666666667","10985",88034.454308094,0.124780690541408
"L14_9674","L26_","604.166666666667","15104.1666666667","11419",88034.454308094,0.129710578542771
"L15_54599","L26_","604.166666666667","15104.1666666667","10316",88034.454308094,0.117181393138386
"L15_55298","L26_","604.166666666667","15104.1666666667","11174",88034.454308094,0.126927577251679
"L15_56314","L26_","604.166666666667","15104.1666666667","14131",88034.454308094,0.160516698956817
"L16_43643","L26_","604.166666666667","15104.1666666667","10093",88034.454308094,0.114648294004045
"L16_54014","L26_","604.166666666667","15104.1666666667","10830",88034.454308094,0.123020016255207
"L17_1547","L26_","604.166666666667","15104.1666666667","10815",88034.454308094,0.122849628421059
"L17_16444","L26_","604.166666666667","15104.1666666667","10362",88034.454308094,0.117703915829774
"L17_26751","L26_","604.166666666667","15104.1666666667","10154",88034.454308094,0.115341204529582
"L17_2775","L26_","604.166666666667","15104.1666666667","17204",88034.454308094,0.19542348657937
"L17_40101","L26_","604.166666666667","15104.1666666667","23788",88034.454308094,0.270212386581613
"L17_40124","L26_","604.166666666667","15104.1666666667","24396",88034.454308094,0.277118773459098
"L17_6483","L26_","604.166666666667","15104.1666666667","12843",88034.454308094,0.145886063597934
"L18_24867","L26_","604.166666666667","15104.1666666667","11509",88034.454308094,0.130732905547662
"L18_39003","L26_","604.166666666667","15104.1666666667","12575",88034.454308094,0.142841800961148
"L18_49068","L26_","604.166666666667","15104.1666666667","12620",88034.454308094,0.143352964463593
"L18_50438","L26_","604.166666666667","15104.1666666667","10083",88034.454308094,0.114534702114612
"L18_55406","L26_","604.166666666667","15104.1666666667","11142",88034.454308094,0.126564083205496
"L19_24671","L26_","604.166666666667","15104.1666666667","12713",88034.454308094,0.144409369035314
"L19_66872","L26_","604.166666666667","15104.1666666667","10351",88034.454308094,0.117578964751399
"L20_1191","L26_","604.166666666667","15104.1666666667","23488",88034.454308094,0.266804629898643
"L20_13527","L26_","604.166666666667","15104.1666666667","10869",88034.454308094,0.123463024623993
"L20_18397","L26_","604.166666666667","15104.1666666667","14148",88034.454308094,0.160709805168852
"L20_29941","L26_","604.166666666667","15104.1666666667","13031",88034.454308094,0.148021591119262
"L20_31700","L26_","604.166666666667","15104.1666666667","11612",88034.454308094,0.131902902008815
"L20_45931","L26_","604.166666666667","15104.1666666667","11132",88034.454308094,0.126450491316063
"L21_11944","L26_","604.166666666667","15104.1666666667","10620",88034.454308094,0.120634586577128
"L21_37214","L26_","604.166666666667","15104.1666666667","10979",88034.454308094,0.124712535407749
"L21_39570","L26_","604.166666666667","15104.1666666667","15654",88034.454308094,0.17781674371736
"L22_868","L26_","604.166666666667","15104.1666666667","13337",88034.454308094,0.151497502935891
"L23_38202","L26_","604.166666666667","15104.1666666667","13039",88034.454308094,0.148112464630807
"L23_38503","L26_","604.166666666667","15104.1666666667","10160",88034.454308094,0.115409359663241
"L25_16","L26_","604.166666666667","15104.1666666667","23011244",88034.454308094,261.389068414823
"L25_2079","L26_","604.166666666667","15104.1666666667","11499",88034.454308094,0.130619313658229
"L25_32","L26_","604.166666666667","15104.1666666667","18907",88034.454308094,0.214768185349695
"L3_100460","L26_","604.166666666667","15104.1666666667","28391",88034.454308094,0.322498733287311
"L3_103152","L26_","604.166666666667","15104.1666666667","74150",88034.454308094,0.842283860140683
"L3_104159","L26_","604.166666666667","15104.1666666667","12639",88034.454308094,0.143568789053514
"L3_104944","L26_","604.166666666667","15104.1666666667","39232",88034.454308094,0.445643700620894
"L3_106136","L26_","604.166666666667","15104.1666666667","28611",88034.454308094,0.324997754854822
"L3_113666","L26_","604.166666666667","15104.1666666667","53402",88034.454308094,0.606603407946497
"L3_113723","L26_","604.166666666667","15104.1666666667","16723",88034.454308094,0.189959716697676
"L3_115415","L26_","604.166666666667","15104.1666666667","10049",88034.454308094,0.114148489690542
"L3_115740","L26_","604.166666666667","15104.1666666667","20119",88034.454308094,0.228535522348893
"L3_116231","L26_","604.166666666667","15104.1666666667","18373",88034.454308094,0.208702378454009
"L3_118308","L26_","604.166666666667","15104.1666666667","11175",88034.454308094,0.126938936440622
"L3_119251","L26_","604.166666666667","15104.1666666667","11906",88034.454308094,0.135242503558125
"L3_119431","L26_","604.166666666667","15104.1666666667","11100",88034.454308094,0.12608699726988
"L3_122545","L26_","604.166666666667","15104.1666666667","26698",88034.454308094,0.303267626406419
"L3_122782","L26_","604.166666666667","15104.1666666667","88416",88034.454308094,1.00433404960484
"L3_122913","L26_","604.166666666667","15104.1666666667","15753",88034.454308094,0.17894130342274
"L3_129714","L26_","604.166666666667","15104.1666666667","15404",88034.454308094,0.174976946481552
"L3_133617","L26_","604.166666666667","15104.1666666667","25746",88034.454308094,0.292453678532462
"L3_133735","L26_","604.166666666667","15104.1666666667","13915",88034.454308094,0.158063114145079
"L3_13544","L26_","604.166666666667","15104.1666666667","10171",88034.454308094,0.115534310741617
"L3_135618","L26_","604.166666666667","15104.1666666667","38483",88034.454308094,0.437135668102413
"L3_137811","L26_","604.166666666667","15104.1666666667","12390",88034.454308094,0.14074035100665
"L3_140266","L26_","604.166666666667","15104.1666666667","15364",88034.454308094,0.174522578923823
"L3_140456","L26_","604.166666666667","15104.1666666667","11948",88034.454308094,0.135719589493741
"L3_145744","L26_","604.166666666667","15104.1666666667","35360",88034.454308094,0.401660921032698
"L3_148098","L26_","604.166666666667","15104.1666666667","10636",88034.454308094,0.12081633360022
"L3_157013","L26_","604.166666666667","15104.1666666667","10574",88034.454308094,0.12011206388574
"L3_171678","L26_","604.166666666667","15104.1666666667","25452",88034.454308094,0.289114076983151
"L3_175426","L26_","604.166666666667","15104.1666666667","11064",88034.454308094,0.125678066467923
"L3_188413","L26_","604.166666666667","15104.1666666667","13540",88034.454308094,0.153803418291367
"L3_198045","L26_","604.166666666667","15104.1666666667","49441",88034.454308094,0.561609660542354
"L3_253951","L26_","604.166666666667","15104.1666666667","11058",88034.454308094,0.125609911334264
"L3_25797","L26_","604.166666666667","15104.1666666667","10555",88034.454308094,0.119896239295818
"L3_293005","L26_","604.166666666667","15104.1666666667","28726",88034.454308094,0.326304061583294
"L3_296254","L26_","604.166666666667","15104.1666666667","15452",88034.454308094,0.175522187550827
"L3_300766","L26_","604.166666666667","15104.1666666667","32891",88034.454308094,0.373615083531857
"L3_312925","L26_","604.166666666667","15104.1666666667","18673",88034.454308094,0.212110135136979
"L3_316686","L26_","604.166666666667","15104.1666666667","12195",88034.454308094,0.138525309162719
"L3_320311","L26_","604.166666666667","15104.1666666667","16640",88034.454308094,0.189016904015387
"L3_322132","L26_","604.166666666667","15104.1666666667","28335",88034.454308094,0.32186261870649
"L3_323973","L26_","604.166666666667","15104.1666666667","18943",88034.454308094,0.215177116151652
"L3_324329","L26_","604.166666666667","15104.1666666667","13067",88034.454308094,0.148430521921218
"L3_328938","L26_","604.166666666667","15104.1666666667","13161",88034.454308094,0.149498285681882
"L3_339477","L26_","604.166666666667","15104.1666666667","12339",88034.454308094,0.140161032370545
"L3_347153","L26_","604.166666666667","15104.1666666667","17152",88034.454308094,0.194832808754322
"L3_348555","L26_","604.166666666667","15104.1666666667","53258",88034.454308094,0.604967684738672
"L3_348733","L26_","604.166666666667","15104.1666666667","137799",88034.454308094,1.56528487718848
"L3_352967","L26_","604.166666666667","15104.1666666667","16509",88034.454308094,0.187528850263824
"L3_354109","L26_","604.166666666667","15104.1666666667","15655",88034.454308094,0.177828102906303
"L3_360127","L26_","604.166666666667","15104.1666666667","14805",88034.454308094,0.168172792304556
"L3_363492","L26_","604.166666666667","15104.1666666667","168778",88034.454308094,1.91718119146088
"L3_365079","L26_","604.166666666667","15104.1666666667","20486",88034.454308094,0.232704344691059
"L3_368223","L26_","604.166666666667","15104.1666666667","28539",88034.454308094,0.32417989325091
"L3_370660","L26_","604.166666666667","15104.1666666667","28330",88034.454308094,0.321805822761774
"L3_370661","L26_","604.166666666667","15104.1666666667","11924",88034.454308094,0.135446968959103
"L3_374655","L26_","604.166666666667","15104.1666666667","50422",88034.454308094,0.572753024895664
"L3_377097","L26_","604.166666666667","15104.1666666667","19168",88034.454308094,0.217732933663879
"L3_37792","L26_","604.166666666667","15104.1666666667","41120",88034.454308094,0.467089849345717
"L3_378685","L26_","604.166666666667","15104.1666666667","16248",88034.454308094,0.18456410194964
"L3_378686","L26_","604.166666666667","15104.1666666667","12262",88034.454308094,0.139286374821916
"L3_381150","L26_","604.166666666667","15104.1666666667","21591",88034.454308094,0.245256248473331
"L3_382067","L26_","604.166666666667","15104.1666666667","12738",88034.454308094,0.144693348758894
"L3_383004","L26_","604.166666666667","15104.1666666667","15396",88034.454308094,0.174886072970006
"L3_385653","L26_","604.166666666667","15104.1666666667","16138",88034.454308094,0.183314591165885
"L3_397677","L26_","604.166666666667","15104.1666666667","28292",88034.454308094,0.321374173581931
"L3_398009","L26_","604.166666666667","15104.1666666667","18616",88034.454308094,0.211462661367215
"L3_401109","L26_","604.166666666667","15104.1666666667","25780",88034.454308094,0.292839890956532
"L3_403375","L26_","604.166666666667","15104.1666666667","20552",88034.454308094,0.233454051161312
"L3_405758","L26_","604.166666666667","15104.1666666667","22820",88034.454308094,0.259216691684564
"L3_406015","L26_","604.166666666667","15104.1666666667","10878",88034.454308094,0.123565257324482
"L3_408751","L26_","604.166666666667","15104.1666666667","31010",88034.454308094,0.352248449129637
"L3_409388","L26_","604.166666666667","15104.1666666667","107733",88034.454308094,1.22375950242126
"L3_409473","L26_","604.166666666667","15104.1666666667","24330",88034.454308094,0.276369066988845
"L3_410613","L26_","604.166666666667","15104.1666666667","37933",88034.454308094,0.430888114183635
"L3_41081","L26_","604.166666666667","15104.1666666667","24131",88034.454308094,0.274108588389141
"L3_41457","L26_","604.166666666667","15104.1666666667","91836",88034.454308094,1.04318247579069
"L3_41666","L26_","604.166666666667","15104.1666666667","19428",88034.454308094,0.220686322789119
"L3_418517","L26_","604.166666666667","15104.1666666667","53807",88034.454308094,0.611203879468506
"L3_421704","L26_","604.166666666667","15104.1666666667","18095",88034.454308094,0.20554452392779
"L3_422992","L26_","604.166666666667","15104.1666666667","13100",88034.454308094,0.148805375156345
"L3_437163","L26_","604.166666666667","15104.1666666667","12310",88034.454308094,0.139831615891191
"L3_440822","L26_","604.166666666667","15104.1666666667","16904",88034.454308094,0.192015729896401
"L3_441215","L26_","604.166666666667","15104.1666666667","10656",88034.454308094,0.121043517379085
"L3_44208","L26_","604.166666666667","15104.1666666667","40875",88034.454308094,0.464306848054625
"L3_470075","L26_","604.166666666667","15104.1666666667","14198",88034.454308094,0.161277764616014
"L3_47725","L26_","604.166666666667","15104.1666666667","13246",88034.454308094,0.150463816742056
"L3_50408","L26_","604.166666666667","15104.1666666667","34551",88034.454308094,0.392471337177623
"L3_55404","L26_","604.166666666667","15104.1666666667","23677",88034.454308094,0.268951516608914
"L3_55866","L26_","604.166666666667","15104.1666666667","26316",88034.454308094,0.298928416230104
"L3_56841","L26_","604.166666666667","15104.1666666667","11780",88034.454308094,0.133811245751278
"L3_57259","L26_","604.166666666667","15104.1666666667","11676",88034.454308094,0.132629890101182
"L3_60236","L26_","604.166666666667","15104.1666666667","24851",88034.454308094,0.282287204428269
"L3_61180","L26_","604.166666666667","15104.1666666667","28162",88034.454308094,0.319897479019311
"L3_62929","L26_","604.166666666667","15104.1666666667","16636",88034.454308094,0.188971467259614
"L3_63038","L26_","604.166666666667","15104.1666666667","11104",88034.454308094,0.126132434025653
"L3_63407","L26_","604.166666666667","15104.1666666667","92830",88034.454308094,1.05447350960026
"L3_64895","L26_","604.166666666667","15104.1666666667","10652",88034.454308094,0.120998080623312
"L3_65020","L26_","604.166666666667","15104.1666666667","18693",88034.454308094,0.212337318915843
"L3_68275","L26_","604.166666666667","15104.1666666667","10075",88034.454308094,0.114443828603067
"L3_69339","L26_","604.166666666667","15104.1666666667","21199",88034.454308094,0.240803446407584
"L3_70892","L26_","604.166666666667","15104.1666666667","111040",88034.454308094,1.26132434025653
"L3_76888","L26_","604.166666666667","15104.1666666667","22776",88034.454308094,0.258716887371061
"L3_80512","L26_","604.166666666667","15104.1666666667","12518",88034.454308094,0.142194327191383
"L3_81704","L26_","604.166666666667","15104.1666666667","14015",88034.454308094,0.159199033039402
"L3_86376","L26_","604.166666666667","15104.1666666667","149754",88034.454308094,1.70108398100483
"L3_87013","L26_","604.166666666667","15104.1666666667","19522",88034.454308094,0.221754086549783
"L3_87892","L26_","604.166666666667","15104.1666666667","28146",88034.454308094,0.319715731996219
"L3_92382","L26_","604.166666666667","15104.1666666667","12858",88034.454308094,0.146056451432082
"L3_9993","L26_","604.166666666667","15104.1666666667","12099",88034.454308094,0.137434827024169
"L4_101255","L26_","604.166666666667","15104.1666666667","12502",88034.454308094,0.142012580168292
"L4_118053","L26_","604.166666666667","15104.1666666667","10283",88034.454308094,0.116806539903259
"L4_133894","L26_","604.166666666667","15104.1666666667","10663",88034.454308094,0.121123031701687
"L4_141683","L26_","604.166666666667","15104.1666666667","10738",88034.454308094,0.12197497087243
"L4_17324","L26_","604.166666666667","15104.1666666667","10075",88034.454308094,0.114443828603067
"L4_197102","L26_","604.166666666667","15104.1666666667","10978",88034.454308094,0.124701176218805
"L4_216861","L26_","604.166666666667","15104.1666666667","10351",88034.454308094,0.117578964751399
"L4_242885","L26_","604.166666666667","15104.1666666667","11700",88034.454308094,0.132902510635819
"L4_253787","L26_","604.166666666667","15104.1666666667","10374",88034.454308094,0.117840226097093
"L4_254370","L26_","604.166666666667","15104.1666666667","12993",88034.454308094,0.147589941939419
"L4_255282","L26_","604.166666666667","15104.1666666667","25566",88034.454308094,0.29040902452268
"L4_256390","L26_","604.166666666667","15104.1666666667","19949",88034.454308094,0.226604460228543
"L4_263174","L26_","604.166666666667","15104.1666666667","10671",88034.454308094,0.121213905213233
"L4_275907","L26_","604.166666666667","15104.1666666667","12988",88034.454308094,0.147533145994703
"L4_283948","L26_","604.166666666667","15104.1666666667","17887",88034.454308094,0.203181812627598
"L4_292501","L26_","604.166666666667","15104.1666666667","19697",88034.454308094,0.223741944614849
